degree,major,honour,id_year,graduated
بكالوريوس,العمارة,3,2014,2018
بكالوريوس,الادارة,-1,2013,2018
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1999,2018
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1997,2018
بكالوريوس,الهندسة الكيميائية,2,2014,2018
بكالوريوس,المالية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,هندسة البترول,-1,2014,2018
بكالوريوس,الهندسة الكيميائية,-1,2014,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2013,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية,3,2014,2018
بكالوريوس,هندسة البترول,-1,2013,2018
بكالوريوس,هندسة البترول,-1,2013,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,3,2013,2018
بكالوريوس,الهندسة الميكانيكية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,هندسة البترول,2,2015,2018
بكالوريوس,الهندسة الميكانيكية,2,2014,2018
بكالوريوس,الهندسة المدنية,1,2014,2018
بكالوريوس,الادارة,-1,2012,2018
بكالوريوس,العمارة,-1,2013,2018
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,1,2014,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
بكالوريوس,الهندسة المدنية,3,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,3,2014,2018
بكالوريوس,هندسة الطيران والفضاء,-1,2012,2018
ماجستير,إدارة أعمال,-1,2014,2018
بكالوريوس,هندسة البترول,3,2015,2018
بكالوريوس,المالية,-1,2013,2018
بكالوريوس,المالية,-1,2013,2018
ماجستير,إدارة أعمال,-1,2011,2018
بكالوريوس,الهندسة الكهربائية,1,2013,2018
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1999,2018
بكالوريوس,المالية,2,2014,2018
ماجستير,الهندسة الكهربائية,-1,2008,2018
ماجستير,هندسة وإدارة التشييد,-1,2009,2018
بكالوريوس,هندسة البترول,-1,2014,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
بكالوريوس,المالية,-1,2013,2018
ماجستير,الإدارة الهندسية,-1,2014,2018
بكالوريوس,الجيولوجيا,2,2014,2018
ماجستير,العلوم الرياضية,-1,2010,2018
بكالوريوس,المالية,-1,2009,2018
ماجستير,هندسة البترول,-1,2010,2018
بكالوريوس,الهندسة الكهربائية,1,2013,2018
بكالوريوس,الهندسة الكهربائية,1,2014,2018
ماجستير,الهندسة الكهربائية,-1,2015,2018
بكالوريوس,هندسة البترول,2,2015,2018
بكالوريوس,هندسة البترول,2,2014,2018
بكالوريوس,هندسة البرمجيات,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,هندسة البرمجيات,3,2015,2018
بكالوريوس,الهندسة الكهربائية,1,2014,2018
بكالوريوس,الهندسة الميكانيكية,3,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2014,2018
بكالوريوس,هندسة البرمجيات,-1,2014,2018
ماجستير,الطاقة المستدامة,-1,2017,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية,2,2014,2018
بكالوريوس,الهندسة الميكانيكية,2,2014,2018
بكالوريوس,الهندسة الميكانيكية,2,2014,2018
بكالوريوس,الفيزياء,1,2013,2018
بكالوريوس,الهندسة الكيميائية,3,2014,2018
بكالوريوس,الهندسة الكهربائية,-1,2011,2018
بكالوريوس,الهندسة المدنية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,3,2013,2018
بكالوريوس,الكيمياء,3,2015,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2014,2018
بكالوريوس,الهندسة الكيميائية,3,2014,2018
بكالوريوس,الهندسة المدنية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكهربائية,2,2014,2018
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2014,2018
ماجستير,الهندسة المعمارية,-1,2017,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2014,2018
ماجستير,الهندسة الكهربائية,-1,2011,2018
بكالوريوس,المالية,2,2014,2018
ماجستير,الطاقة المستدامة,-1,2001,2018
ماجستير,هندسة وإدارة التشييد,-1,2016,2018
بكالوريوس,الهندسة الميكانيكية,1,2014,2018
بكالوريوس,هندسة البترول,2,2014,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2012,2018
بكالوريوس,التسويق,3,2014,2018
بكالوريوس,الهندسة الكيميائية,-1,2014,2018
بكالوريوس,المحاسبة,2,2014,2018
بكالوريوس,الهندسة المدنية التطبيقية,3,2013,2018
بكالوريوس,التسويق,-1,2013,2018
بكالوريوس,هندسة البرمجيات,1,2014,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2014,2018
ماجستير,الهندسة الكهربائية,-1,2010,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الكيميائية,2,2014,2018
بكالوريوس,العلوم الرياضية,-1,2012,2018
بكالوريوس,الهندسة الكيميائية,-1,2014,2018
بكالوريوس,هندسة البترول,-1,2014,2018
بكالوريوس,الهندسة الكيميائية,2,2014,2018
بكالوريوس,الهندسة الميكانيكية,1,2014,2018
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2017,2018
بكالوريوس,الهندسة الكهربائية,2,2014,2018
ماجستير,الهندسة الكيميائية,-1,2007,2018
بكالوريوس,الهندسة المدنية,2,2014,2018
ماجستير,إدارة أعمال,-1,2015,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
دكتوراه,الهندسة الكيميائية,-1,2014,2018
بكالوريوس,المالية,-1,2012,2018
بكالوريوس,الهندسة الميكانيكية,3,2014,2018
بكالوريوس,التسويق,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2011,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2012,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2017,2018
بكالوريوس,هندسة البترول,1,2015,2018
بكالوريوس,هندسة البرمجيات,-1,2010,2018
بكالوريوس,الكيمياء,2,2015,2018
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2013,2018
بكالوريوس,هندسة البترول,-1,2015,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
بكالوريوس,المالية,3,2013,2018
بكالوريوس,الجيولوجيا,2,2015,2018
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2012,2018
ماجستير,تخطيط المدن والأقاليم,-1,1995,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2018
بكالوريوس,هندسة البترول,2,2015,2018
بكالوريوس,المالية,2,2014,2018
بكالوريوس,الهندسة الكيميائية,-1,2013,2018
بكالوريوس,الهندسة المدنية,3,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,المحاسبة,-1,2013,2018
بكالوريوس,المالية,2,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية,1,2014,2018
بكالوريوس,الكيمياء,3,2015,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
ماجستير,الإدارة الهندسية,-1,2009,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2014,2018
بكالوريوس,الهندسة الكيميائية,2,2014,2018
ماجستير,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2013,2018
ماجستير,الإدارة الهندسية,-1,2016,2018
بكالوريوس,هندسة البترول,2,2013,2018
ماجستير,الهندسة المعمارية,-1,2001,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
بكالوريوس,هندسة البرمجيات,2,2013,2018
بكالوريوس,هندسة البرمجيات,3,2013,2018
بكالوريوس,التسويق,-1,2013,2018
بكالوريوس,هندسة الحاسب الآلي,1,2014,2018
بكالوريوس,الهندسة الميكانيكية,3,2014,2018
بكالوريوس,الهندسة الميكانيكية,2,2013,2018
بكالوريوس,الهندسة الكهربائية,-1,2011,2018
ماجستير,هندسة وإدارة التشييد,-1,2016,2018
بكالوريوس,الهندسة الميكانيكية,1,2014,2018
بكالوريوس,الهندسة الميكانيكية,3,2014,2018
بكالوريوس,نظم المعلومات الإدارية,-1,2012,2018
بكالوريوس,هندسة نظم التحكم والقياس,-1,2013,2018
بكالوريوس,الهندسة الصناعية والنظم,2,2014,2018
بكالوريوس,الهندسة الميكانيكية,2,2014,2018
بكالوريوس,الهندسة الميكانيكية,-1,2014,2018
بكالوريوس,هندسة البرمجيات,2,2014,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2013,2018
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2013,2018
بكالوريوس,المالية,-1,2013,2018
بكالوريوس,الهندسة الميكانيكية,2,2014,2018
بكالوريوس,الهندسة الصناعية والنظم,-1,2013,2018
